hotspot_id,is_discovered_cluster,centroid_lat,centroid_lon,violation_count,avg_disruption_index,total_lane_width_reduction,police_station,location_name,junction_name,rank
1121,False,12.948476945555555,77.58001555222222,90,4.9,211.5,Basavanagudi,"RV Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)","RV Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",214
114,True,13.099036745070423,77.57710377887324,71,8.654929577464788,211.5,Yelahanka,"16th B Cross Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #114,215
125,True,13.04542924102564,77.50743618333333,78,10.647435897435898,211.0,Chikkabanavara,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Discovered Cluster #125,216
1067,False,12.90833322261905,77.60080585238094,84,7.482142857142857,209.5,Mico Layout,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)","1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",217
178,True,12.940576418681317,77.52462810549451,91,4.582417582417582,208.5,Byatarayanapura,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Discovered Cluster #178,218
1120,False,12.953983232786884,77.59133481311476,61,6.983606557377049,208.5,Wilson Garden,"Sri Kolada Mata Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)","Sri Kolada Mata Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",219
74,True,12.9905956390625,77.57462156718749,64,6.53125,207.0,Sheshadripuram,"J Lingaiah Road, Unishire Pratyaksh, Kumara Park West, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Discovered Cluster #74,220
44,True,12.978268114285713,77.62865900357143,84,4.964285714285714,206.0,Jeevanbheemanagar,"Old Madras Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Discovered Cluster #44,221
219,True,12.960971732002259,77.52774259040991,118,5.186440677966102,204.0,Byatarayanapura,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Discovered Cluster #219,222
130,True,13.050460300884955,77.52553149557522,113,3.6548672566371683,203.5,Jalahalli,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)",Discovered Cluster #130,223
21,True,12.906828103067411,77.69668011637103,92,6.603260869565218,203.0,Bellandur,"Sarjapura Main Road, Doddakannelli Circle, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",Discovered Cluster #21,224
37,True,12.971670192982456,77.50761424035088,57,10.368421052631579,203.0,Jnanabharathi,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Discovered Cluster #37,225
1134,False,12.960466720720722,77.53003572072072,111,5.445945945945946,203.0,Byatarayanapura,"4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)","4th Main Road, KPA Block, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",226
126,True,13.099643827906977,77.58867542906977,86,7.011627906976744,201.0,Yelahanka,"3rd A Cross Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #126,227
1034,False,12.952039654716982,77.59044575283019,53,7.7924528301886795,199.0,Wilson Garden,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)","KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",228
101,True,13.093880261904763,77.59430343619047,105,5.5476190476190474,195.5,Yelahanka,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #101,229
1095,False,12.966223498305085,77.56937154237289,59,6.694915254237288,190.0,Chamarajpet,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)","Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",230
137,True,13.068474244444445,77.59272976349206,63,11.920634920634921,190.0,Kodigehalli,"RK Road Number 7, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #137,231
1028,False,12.984653420689655,77.59455916724137,58,6.517241379310345,189.0,Cubbon Park,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",232
123,True,13.057064523728814,77.54727332881356,59,6.372881355932203,188.0,Jalahalli,"Soniya Gandhi Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Discovered Cluster #123,233
103,True,12.997226098214286,77.56845388214286,56,13.25,187.5,Malleshwaram,"4th Main Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Discovered Cluster #103,234
177,True,12.931547838235293,77.69286311176471,34,10.911764705882353,185.5,HAL Old Airport,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #177,235
1052,False,12.906417760217392,77.57315105065217,46,9.08695652173913,184.5,J.P. Nagar,"Dr Rajkumar Puniya Bhoomi Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)","Dr Rajkumar Puniya Bhoomi Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",236
199,True,12.958567632941177,77.66820463176471,85,4.329411764705882,184.0,HAL Old Airport,"Dr BR Ambedkar Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",Discovered Cluster #199,237
180,True,12.991990112000002,77.589934421,100,5.49,183.0,High ground,"2nd Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Discovered Cluster #180,238
220,True,12.922996562500002,77.65152483749999,48,11.34375,181.5,HSR Layout,"27th Main Road, HSR Layout 27th Main Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #220,239
120,True,12.88088947111111,77.6451846311111,45,4.5,181.5,Electronic City,"Hosur Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #120,240
1105,False,12.938072176621105,77.57691692951026,53,5.867924528301887,179.5,Basavanagudi,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)","Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",241
33,True,12.91151991627907,77.62610326046511,43,4.848837209302325,179.0,HSR Layout,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #33,242
237,True,13.030040621052631,77.53819822105262,38,22.17105263157895,179.0,Yeshwanthpura,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Discovered Cluster #237,243
1104,False,12.95587255757576,77.54631055454546,33,10.636363636363637,174.5,Byatarayanapura,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",244
72,True,12.989322694505494,77.50064835384616,91,5.752747252747253,174.5,Kamakshipalya,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Discovered Cluster #72,245
131,True,13.050781981818181,77.55281588636365,66,5.424242424242424,174.0,Jalahalli,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",Discovered Cluster #131,246
25,True,12.912914627289418,77.62552149329751,57,3.8157894736842106,172.5,HSR Layout,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #25,247
163,True,12.986870536904762,77.51918181309523,84,3.4166666666666665,169.5,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Discovered Cluster #163,248
1091,False,12.91760202463768,77.57305331014493,69,6.782608695652174,166.5,Banashankari,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)","Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",249
1024,False,12.96118785625,77.58455421250001,48,7.708333333333333,165.0,Halasuru Gate,"1st Cross Road, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)","1st Cross Road, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",250
28,True,12.903650093118637,77.70416834938108,63,6.261904761904762,163.5,Bellandur,"Chikkabellanduru Road, Ram Circle, Hadosiddapura, Bengaluru, Karnataka. Pin-560035 (India)",Discovered Cluster #28,251
202,True,12.956719553914242,77.71511627489167,53,8.60377358490566,161.5,HAL Old Airport,"ITPL Main Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Discovered Cluster #202,252
1047,False,12.964915415789473,77.58475336140351,57,7.587719298245614,160.0,Halasuru Gate,"Sri Dharmaraya Swamy Temple Main Road, Halsurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)","Sri Dharmaraya Swamy Temple Main Road, Halsurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",253
70,True,12.978729344680852,77.58127518297873,47,9.404255319148936,158.0,Upparpet,"1st Main Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Discovered Cluster #70,254
205,True,12.931020020588235,77.69490805,34,9.294117647058824,158.0,Bellandur,"Doddakannelli Road, Prestige Sunnyside ELM, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #205,255
151,True,12.894642258333334,77.59904692708334,48,9.875,158.0,J.P. Nagar,"Bannerghatta Main Road, Adarsh Rhythm, Panduranga Nagar, Bengaluru, Karnataka. Pin-560076 (India)",Discovered Cluster #151,256
67,True,12.931871617360937,77.51559487878025,33,9.454545454545455,156.0,Kengeri,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",Discovered Cluster #67,257
192,True,12.974368457142857,77.71095981836734,49,9.551020408163266,156.0,Mahadevapura,"ITPL Main Road, Sattva Knowledge Court, Kundalhalli, Bengaluru, Karnataka. Pin-560048 (India)",Discovered Cluster #192,258
94,True,12.876375291549296,77.59543722957747,71,7.028169014084507,155.0,Hulimavu,"Shri Ramalingeshwara Cave Temple Road, Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",Discovered Cluster #94,259
96,True,13.05828360888889,77.59152350222222,45,10.11111111111111,154.0,Kodigehalli,"4th Cross Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #96,260
1089,False,12.905917635294118,77.59309948627451,51,7.166666666666667,153.0,J.P. Nagar,"Dr Rajkumar Puniya Bhoomi Road, Delmia Circle, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)","Dr Rajkumar Puniya Bhoomi Road, Delmia Circle, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",261
134,True,12.987232678991598,77.73527166890757,119,2.563025210084034,152.5,Whitefield,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Discovered Cluster #134,262
1092,False,12.987589524,77.55949845,50,12.81,150.5,Rajajinagar,"80 Feet Ring Road, Udayam Nagar, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)","80 Feet Ring Road, Udayam Nagar, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",263
260,True,13.0012844245283,77.59545703018868,53,8.40566037735849,148.5,R.T. Nagar,"2nd Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",Discovered Cluster #260,264
1119,False,12.949741834223891,77.57686984843534,48,6.520833333333333,148.5,V.V.Puram (C.Pet),"National High School Road, Sri Vasavi Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)","National High School Road, Sri Vasavi Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",265
80,True,12.896615943548387,77.72008344354839,62,6.991935483870968,148.0,Whitefield,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",Discovered Cluster #80,266
223,True,13.071949497777778,77.63375247111111,45,9.78888888888889,147.5,Hennuru,"Thanisandra Main Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",Discovered Cluster #223,267
211,True,12.999862869133427,77.67495657381328,40,17.9875,147.5,Banaswadi,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Discovered Cluster #211,268
231,True,12.9961059,77.6170650975,40,4.925,147.0,Pulikeshinagar(F.Town),"Wheeler Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",Discovered Cluster #231,269
1148,False,12.92969493,77.58060189166666,60,7.3,146.0,Jayanagara,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)","5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",270
270,True,12.950457253571429,77.52182704642857,28,10.517857142857142,143.5,Byatarayanapura,"Magadi Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",Discovered Cluster #270,271
207,True,12.947477433333333,77.5336557,21,13.523809523809524,142.0,Byatarayanapura,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Discovered Cluster #207,272
1146,False,12.984126671428571,77.58170976285714,35,8.085714285714285,141.5,High ground,"Dr MH Ambarish Road, Trilite Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Dr MH Ambarish Road, Trilite Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",273
1118,False,12.981004156756757,77.59448258918918,37,7.594594594594595,140.5,Cubbon Park,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",274
195,True,12.884983313333333,77.64241653666666,30,7.15,139.5,Electronic City,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Discovered Cluster #195,275
208,True,13.027653094,77.58597251,50,5.69,138.5,R.T. Nagar,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",Discovered Cluster #208,276
69,True,13.047061206976746,77.50103740465116,86,6.808139534883721,137.5,Peenya,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Discovered Cluster #69,277
262,True,12.999558084444445,77.59700864666667,45,9.1,136.5,R.T. Nagar,"1st Main Road, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",Discovered Cluster #262,278
1149,False,12.944939343243243,77.5805458972973,37,7.378378378378378,136.5,Basavanagudi,"RV Road, Teachers College Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)","RV Road, Teachers College Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",279
1135,False,12.967264861764706,77.59423159411764,34,9.088235294117647,136.0,Halasuru Gate,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)","Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",280
1042,False,12.991976086,77.53852683,50,6.13,135.5,Vijayanagara,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)","Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",281
256,True,13.072634208333334,77.59016873541667,48,5.520833333333333,134.0,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #256,282
55,True,12.893828594117647,77.56778893529412,34,11.529411764705882,134.0,K.S. Layout,"Bikasipura Main Road, LMC Industrial Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",Discovered Cluster #55,283
142,True,12.987011809317917,77.61940156594818,41,6.158536585365853,134.0,Pulikeshinagar(F.Town),"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Discovered Cluster #142,284
225,True,13.014131803921568,77.49203131568628,51,7.794117647058823,132.5,Kamakshipalya,"Thigalarapalya Main Road, Ramegowda Layout, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Discovered Cluster #225,285
166,True,13.022549083653935,77.6378287741035,77,1.9155844155844155,131.5,Banaswadi,"CMR Road, Jahnavi Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",Discovered Cluster #166,286
1132,False,12.959619514285714,77.55531071714286,35,8.214285714285714,130.5,Chamarajpet,"Shantaveri Gopalagowda Road, Mominpura, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)","Shantaveri Gopalagowda Road, Mominpura, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",287
194,True,12.916413363414636,77.6382554707317,41,11.597560975609756,130.5,HSR Layout,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #194,288
182,True,13.18390233902439,77.68641455609756,41,6.2926829268292686,129.0,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Discovered Cluster #182,289
222,True,13.053831858024692,77.59282061481481,81,3.1728395061728394,128.5,Kodigehalli,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Discovered Cluster #222,290
1093,False,12.911305898214286,77.57801831964285,56,6.455357142857143,128.0,J.P. Nagar,"9th Cross Road, Shakambari Nagar, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)","9th Cross Road, Shakambari Nagar, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",291
1129,False,12.917150125581395,77.59703744186046,43,8.953488372093023,128.0,Jayanagara,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)","East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",292
230,True,12.910322071875,77.685759228125,32,11.6875,126.0,Bellandur,"Sarjapura Main Road, Saket Callipolis, Halanayakana Halli, Bengaluru, Karnataka. Pin-560035 (India)",Discovered Cluster #230,293
229,True,12.972669759973016,77.64699376627098,27,9.61111111111111,125.5,Jeevanbheemanagar,"Sir CV Raman Hospital Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Discovered Cluster #229,294
243,True,12.95635785116279,77.73214930465116,43,5.674418604651163,124.0,Whitefield,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",Discovered Cluster #243,295
1110,False,12.922477026368062,77.58100135108013,50,7.32,122.5,Jayanagara,"5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",296
210,True,12.942281363888888,77.62241139722222,36,10.166666666666666,122.0,Adugodi,"20th Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Discovered Cluster #210,297
188,True,13.020083603448276,77.53203141034483,29,7.931034482758621,122.0,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Discovered Cluster #188,298
1116,False,12.957114233962265,77.57433816037735,53,4.679245283018868,122.0,V.V.Puram (C.Pet),"Kondajji Basappa Road, Parvatipuram, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)","Kondajji Basappa Road, Parvatipuram, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",299
76,True,13.054970761764706,77.50762349705882,34,10.485294117647058,121.5,Chikkabanavara,"Hesaraghatta Main Road, Defence Colony, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Discovered Cluster #76,300
136,True,12.93626808974359,77.61716376923077,39,8.897435897435898,121.0,Adugodi,"20th Main Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Discovered Cluster #136,301
1016,False,12.96264155882353,77.58983764411765,34,7.9411764705882355,121.0,Halasuru Gate,"Mission Road, M Subbaiah Circle, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)","Mission Road, M Subbaiah Circle, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",302
117,True,12.990082886067158,77.503171225,44,8.068181818181818,120.5,Kamakshipalya,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Discovered Cluster #117,303
203,True,12.974007645454545,77.50905766969697,33,11.030303030303031,120.0,Jnanabharathi,"Kengeri Main Road, Marilingappa Extension, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Discovered Cluster #203,304
157,True,12.989118690697675,77.50786748139535,43,8.19767441860465,118.5,Kamakshipalya,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Discovered Cluster #157,305
63,True,12.818492987499999,77.68915773214285,56,2.2767857142857144,118.5,Electronic City,"Hosur Road, Janatha Colony, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",Discovered Cluster #63,306
127,True,12.980063327586207,77.65216731034482,29,8.137931034482758,118.0,Banaswadi,"Dr APJ Abdul Kalam Marg, Sir CV Raman Circle, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Discovered Cluster #127,307
247,True,12.909626129166668,77.64454515833333,48,7.375,118.0,HSR Layout,"19th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #247,308
249,True,12.85493845357143,77.66490254642858,28,8.25,116.0,Electronic City,"4th Cross Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Discovered Cluster #249,309
99,True,13.026417727586207,77.72051717241378,29,8.586206896551724,113.5,K.R. Pura,"MBT Road, Kodandaram, Medahalli, Bengaluru, Karnataka. Pin-560049 (India)",Discovered Cluster #99,310
200,True,12.942343142424242,77.74723405454546,33,10.318181818181818,113.5,Whitefield,"Muthsandra Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",Discovered Cluster #200,311
171,True,12.96901768135593,77.54559801355933,59,5.576271186440678,113.0,Vijayanagara,"1st Main Road, Kuvempu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Discovered Cluster #171,312
73,True,13.006796940540541,77.57882629999999,37,8.594594594594595,112.0,Sadashivanagar,"3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Discovered Cluster #73,313
138,True,13.058331596774194,77.59315418709677,31,9.14516129032258,111.5,Kodigehalli,"Bellary Road, Kodigehalli Gate Junction, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Discovered Cluster #138,314
170,True,12.894245451495609,77.65713708629859,30,7.2,111.0,HSR Layout,"Haralur Road, Birla Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",Discovered Cluster #170,315
16,True,12.919656589285713,77.64512939285714,28,11.678571428571429,109.0,HSR Layout,"7th Cross Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Discovered Cluster #16,316
1113,False,12.92002705609756,77.58293514390243,41,7.902439024390244,108.0,Jayanagara,"40th Cross Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","40th Cross Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",317
145,True,13.1833357,77.68372077575758,33,6.454545454545454,106.5,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Discovered Cluster #145,318
110,True,12.962182748717948,77.6491240974359,39,7.6923076923076925,106.0,Jeevanbheemanagar,"5th Main Road, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",Discovered Cluster #110,319
214,True,12.956664085294118,77.70865785,34,5.117647058823529,105.0,HAL Old Airport,"Marathahalli Bridge Service Road, Purva Riviera, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Discovered Cluster #214,320
58,True,12.989395851515152,77.5927894121212,33,6.303030303030303,105.0,High ground,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Discovered Cluster #58,321
78,True,13.071624648717949,77.59317050512821,39,2.769230769230769,104.0,Hebbala,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Discovered Cluster #78,322
234,True,13.007955415384616,77.55691977435897,39,3.730769230769231,103.5,Malleshwaram,"GP Rajarathnam Road, Block A, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Discovered Cluster #234,323
259,True,12.927056396296296,77.69483560370371,27,7.888888888888889,103.5,Bellandur,"Doddakannelli Road, Mayfair Anthem, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #259,324
240,True,12.924138425099782,77.67305514057144,35,14.542857142857143,103.0,Bellandur,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Discovered Cluster #240,325
265,True,13.02202427826087,77.53270120869566,23,5.869565217391305,103.0,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Discovered Cluster #265,326
1124,False,12.968986183333334,77.61451594583333,24,8.916666666666666,102.0,Halasur,"Brunton Road, Four Seasons Apartment, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)","Brunton Road, Four Seasons Apartment, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",327
1109,False,12.986967382926828,77.59797085121951,41,3.6219512195121952,102.0,Shivajinagar,"Queens Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)","Queens Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",328
204,True,12.938379835714287,77.59259953214287,28,10.928571428571429,102.0,Wilson Garden,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",Discovered Cluster #204,329
